ref,uid,pool_size,roles_clean,industries_clean,location_clean,latitude,longitude,city,state,cleaned_roles,gpt_industry,PC URL
67069baf13ed8df10eef9176,67069b7108626776c9825382,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/67069baf13ed8df10eef9176?joid=67069b7108626776c9825382&redirect_joid=67069b7108626776c9825382&back=search
67069e3713ed8de975ef917a,67069ce6d1c55b3af9048109,11220,barista,coffee,Los Angeles,34.0549076,-118.242643,Los Angeles,California,barista,Hospitality,https://app-next.findem.io/searches/67069e3713ed8de975ef917a?joid=67069ce6d1c55b3af9048109&redirect_joid=67069ce6d1c55b3af9048109&back=search
6705d44f13ed8d9ff3ef916d,6705d3f9bf0c6649fb10383e,2555,property manager,property management,San Diego,32.715738,-117.1610838,San Diego,California,property manager,Real Estate,https://app-next.findem.io/searches/6705d44f13ed8d9ff3ef916d?joid=6705d3f9bf0c6649fb10383e&redirect_joid=6705d3f9bf0c6649fb10383e&back=search
6706bf2b13ed8d45d7ef9180,6706beddd1c55be73c0481c6,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6706bf2b13ed8d45d7ef9180?joid=6706beddd1c55be73c0481c6&redirect_joid=6706beddd1c55be73c0481c6&back=search
6705eb5c13ed8d2077ef916f,6705eb24d1c55b7a79047e5f,16,"assistant manager, hospitality, manager",hospitality,Kingsville,42.0378703,-82.7396377,Kingsville,Ontario,"assistant manager, hospitality, manager",Hospitality,https://app-next.findem.io/searches/6705eb5c13ed8d2077ef916f?joid=6705eb24d1c55b7a79047e5f&redirect_joid=6705eb24d1c55b7a79047e5f&back=search
67069beb13ed8d0eeeef9177,67069b7108626776c9825382,1090,dentist,dental,Minneapolis,44.977753,-93.2650108,Minneapolis,Minnesota,dentist,Healthcare,https://app-next.findem.io/searches/67069beb13ed8d0eeeef9177?joid=67069b7108626776c9825382&redirect_joid=67069b7108626776c9825382&back=search
67069cdd13ed8d5cf4ef9179,67069b7108626776c9825382,306,"dental assistant, general, licensed, licensed dental assistant, registered",dental,Minneapolis,44.977753,-93.2650108,Minneapolis,Minnesota,"dental assistant, general, licensed, licensed dental assistant, registered",Healthcare,https://app-next.findem.io/searches/67069cdd13ed8d5cf4ef9179?joid=67069b7108626776c9825382&redirect_joid=67069b7108626776c9825382&back=search
67059e1113ed8d27c1ef9168,67059db42768e406bde42154,507,nurse practitioner,"primary, urgent care",Decatur,33.7748275,-84.2963123,Decatur,Georgia,nurse practitioner,Healthcare,https://app-next.findem.io/searches/67059e1113ed8d27c1ef9168?joid=67059db42768e406bde42154&redirect_joid=67059db42768e406bde42154&back=search
6706d64113ed8df474ef9186,6706d53b3c221822857b8fdd,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6706d64113ed8df474ef9186?joid=6706d53b3c221822857b8fdd&redirect_joid=6706d53b3c221822857b8fdd&back=search
6706e54f13ed8d0fdbef9187,6706e4ccbf0c664567103852,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/6706e54f13ed8d0fdbef9187?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
67081f5913ed8d4c4eef91a8,67081ee7d1c55ba7830485ea,276,"chef, cook, line, line cook, prep, sous",restaurants,Rochester,43.1565779,-77.6088465,Rochester,New York,"chef, cook, line, line cook, prep, sous",Hospitality,https://app-next.findem.io/searches/67081f5913ed8d4c4eef91a8?joid=67081ee7d1c55ba7830485ea&redirect_joid=67081ee7d1c55ba7830485ea&back=search
6706e95b13ed8d6dfbef9188,6706e91fd1c55b4cc404829d,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6706e95b13ed8d6dfbef9188?joid=6706e91fd1c55b4cc404829d&redirect_joid=6706e91fd1c55b4cc404829d&back=search
6706fac713ed8d713def918c,6706fa71d1c55b4f7904831e,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6706fac713ed8d713def918c?joid=6706fa71d1c55b4f7904831e&redirect_joid=6706fa71d1c55b4f7904831e&back=search
6708213813ed8d7313ef91a9,67081ee7d1c55ba7830485ea,276,"chef, cook, line, line cook, prep, sous",restaurants,Rochester,43.1565779,-77.6088465,Rochester,New York,"chef, cook, line, line cook, prep, sous",Hospitality,https://app-next.findem.io/searches/6708213813ed8d7313ef91a9?joid=67081ee7d1c55ba7830485ea&redirect_joid=67081ee7d1c55ba7830485ea&back=search
67070a6e13ed8d6747ef9190,67070a45a82ca12e72668895,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/67070a6e13ed8d6747ef9190?joid=67070a45a82ca12e72668895&redirect_joid=67070a45a82ca12e72668895&back=search
6707709b13ed8dbf40ef9194,670770639f0b41869293a131,11220,barista,hospitality,Los Angeles,34.0549076,-118.242643,Los Angeles,California,barista,Hospitality,https://app-next.findem.io/searches/6707709b13ed8dbf40ef9194?joid=670770639f0b41869293a131&redirect_joid=670770639f0b41869293a131&back=search
6708276d13ed8dc5aaef91aa,6706e4ccbf0c664567103852,17975,"nurse, registered nurse","health care, health insurance",Columbus,39.9625112,-83.0032218,Columbus,Ohio,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/6708276d13ed8dc5aaef91aa?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
67082a8713ed8de12bef91ab,6706e4ccbf0c664567103852,1890,"66367e7e70ac396737ca2d1b, home health aide","health care, health insurance, home health care",Columbus,39.9625112,-83.0032218,Columbus,Ohio,home health aide,Other,https://app-next.findem.io/searches/67082a8713ed8de12bef91ab?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
6707f1df13ed8dba96ef91a2,6707f0ef3c2218514f7b92e7,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/6707f1df13ed8dba96ef91a2?joid=6707f0ef3c2218514f7b92e7&redirect_joid=6707f0ef3c2218514f7b92e7&back=search
6708333313ed8d7f4bef91ac,670832eb0862670792825396,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6708333313ed8d7f4bef91ac?joid=670832eb0862670792825396&redirect_joid=670832eb0862670792825396&back=search
67086eaa13ed8dfe6aef91b2,67086b58a82ca1a76967eff9,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/67086eaa13ed8dfe6aef91b2?joid=67086b58a82ca1a76967eff9&redirect_joid=67086b58a82ca1a76967eff9&back=search
67085bd113ed8d8574ef91b0,67085b6b3c2218013c7b9549,11220,barista,coffee,Los Angeles,34.0549076,-118.242643,Los Angeles,California,barista,Hospitality,https://app-next.findem.io/searches/67085bd113ed8d8574ef91b0?joid=67085b6b3c2218013c7b9549&redirect_joid=67085b6b3c2218013c7b9549&back=search
6709447213ed8dac2aef91bd,6709444da82ca124646883c4,1915,"assembly line, er, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6709447213ed8dac2aef91bd?joid=6709444da82ca124646883c4&redirect_joid=6709444da82ca124646883c4&back=search
6709348113ed8d00e1ef91ba,67093465b77f56126b15fd33,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6709348113ed8d00e1ef91ba?joid=67093465b77f56126b15fd33&redirect_joid=67093465b77f56126b15fd33&back=search
6709625613ed8db09aef91c0,67095d5d3c2218d9087b97a6,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/6709625613ed8db09aef91c0?joid=67095d5d3c2218d9087b97a6&redirect_joid=67095d5d3c2218d9087b97a6&back=search
670aabdf13ed8d35e3ef91da,6706e4ccbf0c664567103852,5,"66367e7e70ac396737ca2d1b, co, dinat, home health aide co",home health care,Tuscarawas,40.3947887,-81.4070577,Tuscarawas,Ohio,"dinat, home health aide co",Healthcare,https://app-next.findem.io/searches/670aabdf13ed8d35e3ef91da?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
6709800d13ed8d3d0eef91c7,67097f7a9f0b412d3493ad62,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6709800d13ed8d3d0eef91c7?joid=67097f7a9f0b412d3493ad62&redirect_joid=67097f7a9f0b412d3493ad62&back=search
6709821413ed8d0514ef91c8,670981f6a82ca1d8df68bdb4,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w","industrial manufacturing, machinery manufacturing, manufacturing",Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/6709821413ed8d0514ef91c8?joid=670981f6a82ca1d8df68bdb4&redirect_joid=670981f6a82ca1d8df68bdb4&back=search
6709dc7113ed8de2b4ef91d4,6709dc4f647a6c3c8e1d4e83,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/6709dc7113ed8de2b4ef91d4?joid=6709dc4f647a6c3c8e1d4e83&redirect_joid=6709dc4f647a6c3c8e1d4e83&back=search
67097fc913ed8d9ce7ef91c6,67097f7a9f0b412d3493ad62,80625,"nurse, registered nurse","health care, health insurance, home health care",New York,40.7127753,-74.0059728,New York,New York,"nurse, registered nurse",Healthcare,https://app-next.findem.io/searches/67097fc913ed8d9ce7ef91c6?joid=67097f7a9f0b412d3493ad62&redirect_joid=67097f7a9f0b412d3493ad62&back=search
670aad8613ed8d4acdef91dc,6706e4ccbf0c664567103852,908,"66367e7e70ac396737ca2d1b, home health aide scheduler","health care, health insurance, scheduling",Tuscarawas,40.3947887,-81.4070577,Tuscarawas,Ohio,home health aide scheduler,Other,https://app-next.findem.io/searches/670aad8613ed8d4acdef91dc?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
670aacef13ed8d787bef91db,6706e4ccbf0c664567103852,7,"66367e7e70ac396737ca2d1b, co, dinat, home health aide co","health care, health insurance, home health care",Jefferson,,,,,"dinat, home health aide co",Healthcare,https://app-next.findem.io/searches/670aacef13ed8d787bef91db?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
67099a1e13ed8d0494ef91d0,670999c3a82ca1633068e43e,0,,"industrial manufacturing, machinery manufacturing",Atlanta,33.7501275,-84.3885209,Atlanta,Georgia,,Other,https://app-next.findem.io/searches/67099a1e13ed8d0494ef91d0?joid=670999c3a82ca1633068e43e&redirect_joid=670999c3a82ca1633068e43e&back=search
6709761f13ed8d4524ef91c5,670974a508626766d28253a0,367,"cook, cook lead, head, lead",,Newport Beach,33.6041944,-117.8738554,Newport Beach,California,"cook, cook lead, head, lead",Hospitality,https://app-next.findem.io/searches/6709761f13ed8d4524ef91c5?joid=670974a508626766d28253a0&redirect_joid=670974a508626766d28253a0&back=search
6709cb0913ed8d9a5def91d3,6709c8cef637031e6175f2a1,2616,"er, general lab, room attendant",,Alabama,32.3182314,-86.902298,,Alabama,"general lab, room attendant",Hospitality,https://app-next.findem.io/searches/6709cb0913ed8d9a5def91d3?joid=6709c8cef637031e6175f2a1&redirect_joid=6709c8cef637031e6175f2a1&back=search
670aae3613ed8df766ef91de,6706e4ccbf0c664567103852,2643,"66367e7e70ac396737ca2d1b, home health aide",,Akron,41.081199,-81.5188377,Akron,Ohio,home health aide,Other,https://app-next.findem.io/searches/670aae3613ed8df766ef91de?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
670aae1213ed8df67aef91dd,6706e4ccbf0c664567103852,17,"66367e7e70ac396737ca2d1b, co, dinat, home health aide co",,Akron,41.081199,-81.5188377,Akron,Ohio,"dinat, home health aide co",Healthcare,https://app-next.findem.io/searches/670aae1213ed8df67aef91dd?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
670c318a13ed8dd908ef91f5,670c315afb5bf96269b1f48e,11220,barista,,Los Angeles,34.0549076,-118.242643,Los Angeles,California,barista,Hospitality,https://app-next.findem.io/searches/670c318a13ed8dd908ef91f5?joid=670c315afb5bf96269b1f48e&redirect_joid=670c315afb5bf96269b1f48e&back=search
670c230e13ed8d0478ef91f4,670c227c7db11561d430fd68,11220,barista,,Los Angeles,34.0549076,-118.242643,Los Angeles,California,barista,Hospitality,https://app-next.findem.io/searches/670c230e13ed8d0478ef91f4?joid=670c227c7db11561d430fd68&redirect_joid=670c227c7db11561d430fd68&back=search
670c699813ed8d440def91f8,670c6911fb5bf918b3b1f497,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w",,Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/670c699813ed8d440def91f8?joid=670c6911fb5bf918b3b1f497&redirect_joid=670c6911fb5bf918b3b1f497&back=search
670aaf1f13ed8d8d2fef91df,6706e4ccbf0c664567103852,16,"66367e7e70ac396737ca2d1b, co, dinat, home health aide co",,Barberton,41.012833,-81.6051221,Barberton,Ohio,"dinat, home health aide co",Healthcare,https://app-next.findem.io/searches/670aaf1f13ed8d8d2fef91df?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
670c7dd713ed8dff4aef91fc,670c7d6f7db115ff6830fd71,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w",,Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/670c7dd713ed8dff4aef91fc?joid=670c7d6f7db115ff6830fd71&redirect_joid=670c7d6f7db115ff6830fd71&back=search
670aba7213ed8d0d87ef91e2,6706e4ccbf0c664567103852,16,"66367e7e70ac396737ca2d1b, co, dinat, home health aide co",,Ohio,40.4172871,-82.907123,,Ohio,"dinat, home health aide co",Healthcare,https://app-next.findem.io/searches/670aba7213ed8d0d87ef91e2?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
670c9bb213ed8d0cd8ef91fe,670c9b90fb5bf9556fb1f716,1915,"assembly line, er, general lab, ker, lab, manufacturing, production, w",,Michigan,44.3148443,-85.6023643,,Michigan,"assembly line, general lab, ker, lab, manufacturing, production",Manufacturing,https://app-next.findem.io/searches/670c9bb213ed8d0cd8ef91fe?joid=670c9b90fb5bf9556fb1f716&redirect_joid=670c9b90fb5bf9556fb1f716&back=search
670ab0df13ed8d9c87ef91e1,6706e4ccbf0c664567103852,1897,"66367e7e70ac396737ca2d1b, home health aide",,Ohio,40.4172871,-82.907123,,Ohio,home health aide,Other,https://app-next.findem.io/searches/670ab0df13ed8d9c87ef91e1?joid=6706e4ccbf0c664567103852&redirect_joid=6706e4ccbf0c664567103852&back=search
670b076013ed8d6cacef91e5,670b06b06eefa681b9910a96,2,"animal grooming, cat, dog, groomer, pet groomer, specialist",,Bowie,39.0067768,-76.7791365,Bowie,Maryland,"animal grooming, cat, dog, groomer, pet groomer, specialist",Hospitality,https://app-next.findem.io/searches/670b076013ed8d6cacef91e5?joid=670b06b06eefa681b9910a96&redirect_joid=670b06b06eefa681b9910a96&back=search
